133690_BuyAndHold,133690_BuyAndHold,133690_BuyAndHold,133690_BuyAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCAAndHold,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_DCASellOnProfit,133690_MonthlyDCA,133690_MonthlyDCA,133690_MonthlyDCA,133690_MonthlyDCA,379800_BuyAndHold,379800_BuyAndHold,379800_BuyAndHold,379800_BuyAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCAAndHold,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_DCASellOnProfit,379800_MonthlyDCA,379800_MonthlyDCA,379800_MonthlyDCA,379800_MonthlyDCA
date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,holding_count,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,date,remaining_capital,shares_held,total_value,holding_count,date,remaining_capital,shares_held,total_value
2020-01-14,5254.4000000003725,320,14726854.4,2020-01-14,184652.60500000045,260,12145952.605,2020-01-14,7046326.795000003,44,9070546.795000002,2,2020-01-14,9487479.81,13,10085544.81,2022-04-20,9491.01000000164,979.0,11863223.010000002,2022-04-20,58144.02000000037,883.0,10749508.02,2022-04-20,2501437.644999999,573.0,9439321.645,7.0,2022-04-20,9850579.82,13.0,10007983.82
2020-01-15,5254.4000000003725,320,14663494.4,2020-01-15,184652.60500000045,260,12094472.605,2020-01-15,7046326.795000003,44,9061834.795000002,2,2020-01-15,9487479.81,13,10082970.81,2022-04-21,9491.01000000164,979.0,11974829.010000002,2022-04-21,58144.02000000037,883.0,10850170.02,2022-04-21,2501437.644999999,573.0,9504643.645,7.0,2022-04-21,9850579.82,13.0,10009465.82
2020-01-16,5254.4000000003725,320,14759174.4,2020-01-16,184652.60500000045,260,12172212.605,2020-01-16,7046326.795000003,44,9074990.795000002,2,2020-01-16,9487479.81,13,10086857.81,2022-04-22,9491.01000000164,979.0,11760428.010000002,2022-04-22,58144.02000000037,883.0,10656793.02,2022-04-22,2501437.644999999,573.0,9379156.645,7.0,2022-04-22,9850579.82,13.0,10006618.82
2020-01-17,5254.4000000003725,320,14866054.4,2020-01-17,184652.60500000045,260,12259052.605,2020-01-17,7046326.795000003,44,9089686.795000002,2,2020-01-17,9487479.81,13,10091199.81,2022-04-25,9491.01000000164,979.0,11443232.010000002,2022-04-25,58144.02000000037,883.0,10370701.02,2022-04-25,2501437.644999999,573.0,9193504.645,7.0,2022-04-25,9850579.82,13.0,10002406.82
2020-01-20,5254.4000000003725,320,14924614.4,2020-01-20,184652.60500000045,260,12306632.605,2020-01-20,7046326.795000003,44,9097738.795000002,2,2020-01-20,9487479.81,13,10093578.81,2022-04-26,9491.01000000164,979.0,11609662.010000002,2022-04-26,58144.02000000037,883.0,10520811.02,2022-04-26,2501437.644999999,573.0,9290914.645,7.0,2022-04-26,9850579.82,13.0,10004616.82
2020-01-21,5254.4000000003725,320,14952774.4,2020-01-21,184652.60500000045,260,12329512.605,2020-01-21,7046326.795000003,44,9101610.795000002,2,2020-01-21,9487479.81,13,10094722.81,2022-04-27,9491.01000000164,979.0,11487287.010000002,2022-04-27,58144.02000000037,883.0,10410436.02,2022-04-27,2501437.644999999,573.0,9219289.645,7.0,2022-04-27,9850579.82,13.0,10002991.82
2020-01-22,5254.4000000003725,320,15098374.4,2020-01-22,184652.60500000045,260,12447812.605,2020-01-22,7046326.795000003,44,9121630.795000002,2,2020-01-22,9487479.81,13,10100637.81,2022-04-28,9491.01000000164,979.0,11633158.010000002,2022-04-28,58144.02000000037,883.0,10542003.02,2022-04-28,2501437.644999999,573.0,9304666.645,7.0,2022-04-28,9850579.82,13.0,10004928.82
2020-01-23,5254.4000000003725,320,15054214.4,2020-01-23,184652.60500000045,260,12411932.605,2020-01-23,7046326.795000003,44,9115558.795000002,2,2020-01-23,9487479.81,13,10098843.81,2022-04-29,9491.01000000164,979.0,11619452.010000002,2022-04-29,58144.02000000037,883.0,10529641.02,2022-04-29,2501437.644999999,573.0,9296644.645,7.0,2022-04-29,9850579.82,13.0,10004746.82
2020-01-28,5254.4000000003725,320,14819334.4,2020-01-28,184652.60500000045,260,12221092.605,2020-01-28,7046326.795000003,44,9083262.795000002,2,2020-01-28,9487479.81,13,10089301.81,2022-05-02,9491.01000000164,979.0,11374702.010000002,2022-05-02,58144.02000000037,883.0,10308891.02,2022-05-02,1511654.3049999992,657.0,9138767.305,8.0,2022-05-02,9838796.685,14.0,10001322.685
2020-01-29,5254.4000000003725,320,15093574.4,2020-01-29,184652.60500000045,260,12443912.605,2020-01-29,7046326.795000003,44,9120970.795000002,2,2020-01-29,9487479.81,13,10100442.81,2022-05-03,9491.01000000164,979.0,11399177.010000002,2022-05-03,58144.02000000037,883.0,10330966.02,2022-05-03,1511654.3049999992,657.0,9155192.305,8.0,2022-05-03,9838796.685,14.0,10001672.685
2020-01-30,5254.4000000003725,320,15043974.4,2020-01-30,184652.60500000045,260,12403612.605,2020-01-30,7046326.795000003,44,9114150.795000002,2,2020-01-30,9487479.81,13,10098427.81,2022-05-04,9491.01000000164,979.0,11443232.010000002,2022-05-04,58144.02000000037,883.0,10370701.02,2022-05-04,1511654.3049999992,657.0,9184757.305,8.0,2022-05-04,9838796.685,14.0,10002302.685
2020-01-31,5254.4000000003725,320,15258694.4,2020-01-31,184652.60500000045,260,12578072.605,2020-01-31,7046326.795000003,44,9143674.795000002,2,2020-01-31,9487479.81,13,10107150.81,2022-05-06,9491.01000000164,979.0,11404072.010000002,2022-05-06,58144.02000000037,883.0,10335381.02,2022-05-06,1511654.3049999992,657.0,9158477.305,8.0,2022-05-06,9838796.685,14.0,10001742.685
2020-02-03,5254.4000000003725,320,15237574.4,2020-02-03,184652.60500000045,260,12560912.605,2020-02-03,6080026.495000003,64,9126490.495000003,3,2020-02-03,9439164.795,14,10105578.795,2022-05-09,9491.01000000164,979.0,11267991.010000002,2022-05-09,58144.02000000037,883.0,10212644.02,2022-05-09,1511654.3049999992,657.0,9067154.305,8.0,2022-05-09,9838796.685,14.0,9999796.685
2020-02-04,5254.4000000003725,320,15357894.4,2020-02-04,184652.60500000045,260,12658672.605,2020-02-04,6080026.495000003,64,9150554.495000003,3,2020-02-04,9439164.795,14,10110842.795,2022-05-10,9491.01000000164,979.0,11116246.010000002,2022-05-10,58144.02000000037,883.0,10075779.02,2022-05-10,1511654.3049999992,657.0,8965319.305,8.0,2022-05-10,9838796.685,14.0,9997626.685
2020-02-05,5254.4000000003725,320,15606214.4,2020-02-05,184652.60500000045,260,12860432.605,2020-02-05,6975619.105000003,42,9023245.105000004,2,2020-02-05,9439164.795,14,10121706.795,2022-05-11,9491.01000000164,979.0,11091771.010000002,2022-05-11,58144.02000000037,883.0,10053704.02,2022-05-11,1511654.3049999992,657.0,8948894.305,8.0,2022-05-11,9838796.685,14.0,9997276.685
2020-02-06,5254.4000000003725,320,15659974.4,2020-02-06,184652.60500000045,260,12904112.605,2020-02-06,6975619.105000003,42,9030301.105000004,2,2020-02-06,9439164.795,14,10124058.795,2022-05-12,9491.01000000164,979.0,10955690.010000002,2022-05-12,58144.02000000037,883.0,9930967.02,2022-05-12,1511654.3049999992,657.0,8857571.305,8.0,2022-05-12,9838796.685,14.0,9995330.685
2020-02-07,5254.4000000003725,320,15747014.4,2020-02-07,184652.60500000045,260,12974832.605,2020-02-07,7879294.515000003,20,8863154.515000004,1,2020-02-07,9439164.795,14,10127866.795,2022-05-13,9491.01000000164,979.0,11008556.010000002,2022-05-13,58144.02000000037,883.0,9978649.02,2022-05-13,1511654.3049999992,657.0,8893049.305,8.0,2022-05-13,9838796.685,14.0,9996086.685
2020-02-10,5254.4000000003725,320,15720454.4,2020-02-10,184652.60500000045,260,12953252.605,2020-02-10,7879294.515000003,20,8861494.515000004,1,2020-02-10,9439164.795,14,10126704.795,2022-05-16,9491.01000000164,979.0,11086876.010000002,2022-05-16,58144.02000000037,883.0,10049289.02,2022-05-16,1511654.3049999992,657.0,8945609.305,8.0,2022-05-16,9838796.685,14.0,9997206.685
2020-02-11,5254.4000000003725,320,15892294.4,2020-02-11,184652.60500000045,260,13092872.605,2020-02-11,7879294.515000003,20,8872234.515000004,1,2020-02-11,9439164.795,14,10134222.795,2022-05-17,9491.01000000164,979.0,11101561.010000002,2022-05-17,58144.02000000037,883.0,10062534.02,2022-05-17,1511654.3049999992,657.0,8955464.305,8.0,2022-05-17,9838796.685,14.0,9997416.685
2020-02-12,5254.4000000003725,320,15835974.4,2020-02-12,184652.60500000045,260,13047112.605,2020-02-12,7879294.515000003,20,8868714.515000004,1,2020-02-12,9439164.795,14,10131758.795,2022-05-18,9491.01000000164,979.0,11165196.010000002,2022-05-18,58144.02000000037,883.0,10119929.02,2022-05-18,1511654.3049999992,657.0,8998169.305,8.0,2022-05-18,9838796.685,14.0,9998326.685
2020-02-13,5254.4000000003725,320,15914694.4,2020-02-13,184652.60500000045,260,13111072.605,2020-02-13,7879294.515000003,20,8873634.515000004,1,2020-02-13,9439164.795,14,10135202.795,2022-05-19,9491.01000000164,979.0,10838210.010000002,2022-05-19,58144.02000000037,883.0,9825007.02,2022-05-19,1511654.3049999992,657.0,8778731.305,8.0,2022-05-19,9838796.685,14.0,9993650.685
2020-02-14,5254.4000000003725,320,15966214.4,2020-02-14,184652.60500000045,260,13152932.605,2020-02-14,7879294.515000003,20,8876854.515000004,1,2020-02-14,9439164.795,14,10137456.795,2022-05-20,9491.01000000164,979.0,10764785.010000002,2022-05-20,58144.02000000037,883.0,9758782.02,2022-05-20,1511654.3049999992,657.0,8729456.305,8.0,2022-05-20,9838796.685,14.0,9992600.685
2020-02-17,5254.4000000003725,320,16100294.4,2020-02-17,184652.60500000045,260,13261872.605,2020-02-17,7879294.515000003,20,8885234.515000004,1,2020-02-17,9439164.795,14,10143322.795,2022-05-23,9491.01000000164,979.0,10808840.010000002,2022-05-23,58144.02000000037,883.0,9798517.02,2022-05-23,1511654.3049999992,657.0,8759021.305,8.0,2022-05-23,9838796.685,14.0,9993230.685
2020-02-18,5254.4000000003725,320,16000774.4,2020-02-18,184652.60500000045,260,13181012.605,2020-02-18,7879294.515000003,20,8879014.515000004,1,2020-02-18,9439164.795,14,10138968.795,2022-05-24,9491.01000000164,979.0,10745205.010000002,2022-05-24,58144.02000000037,883.0,9741122.02,2022-05-24,1511654.3049999992,657.0,8716316.305,8.0,2022-05-24,9838796.685,14.0,9992320.685
2020-02-19,5254.4000000003725,320,16161734.4,2020-02-19,184652.60500000045,260,13311792.605,2020-02-19,7879294.515000003,20,8889074.515000004,1,2020-02-19,9439164.795,14,10146010.795,2022-05-25,9491.01000000164,979.0,10813735.010000002,2022-05-25,58144.02000000037,883.0,9802932.02,2022-05-25,1511654.3049999992,657.0,8762306.305,8.0,2022-05-25,9838796.685,14.0,9993300.685
2020-02-20,5254.4000000003725,320,16372614.4,2020-02-20,184652.60500000045,260,13483132.605,2020-02-20,7879294.515000003,20,8902254.515000004,1,2020-02-20,9439164.795,14,10155236.795,2022-05-26,9491.01000000164,979.0,10877370.010000002,2022-05-26,58144.02000000037,883.0,9860327.02,2022-05-26,1511654.3049999992,657.0,8805011.305,8.0,2022-05-26,9838796.685,14.0,9994210.685
2020-02-21,5254.4000000003725,320,16246214.4,2020-02-21,184652.60500000045,260,13380432.605,2020-02-21,7879294.515000003,20,8894354.515000004,1,2020-02-21,9439164.795,14,10149706.795,2022-05-27,9491.01000000164,979.0,11008556.010000002,2022-05-27,58144.02000000037,883.0,9978649.02,2022-05-27,1511654.3049999992,657.0,8893049.305,8.0,2022-05-27,9838796.685,14.0,9996086.685
2020-02-24,5254.4000000003725,320,15821894.4,2020-02-24,184652.60500000045,260,13035672.605,2020-02-24,7879294.515000003,20,8867834.515000004,1,2020-02-24,9439164.795,14,10131142.795,2022-05-30,9491.01000000164,979.0,11253306.010000002,2022-05-30,58144.02000000037,883.0,10199399.02,2022-05-30,1511654.3049999992,657.0,9057299.305,8.0,2022-05-30,9838796.685,14.0,9999586.685
2020-02-25,5254.4000000003725,320,15669254.4,2020-02-25,184652.60500000045,260,12911652.605,2020-02-25,7879294.515000003,20,8858294.515000004,1,2020-02-25,9439164.795,14,10124464.795,2022-05-31,9491.01000000164,979.0,11155406.010000002,2022-05-31,58144.02000000037,883.0,10111099.02,2022-05-31,1511654.3049999992,657.0,8991599.305,8.0,2022-05-31,9838796.685,14.0,9998186.685
2020-02-26,5254.4000000003725,320,15189254.4,2020-02-26,184652.60500000045,260,12521652.605,2020-02-26,7879294.515000003,20,8828294.515000004,1,2020-02-26,9439164.795,14,10103464.795,2022-06-02,9491.01000000164,979.0,11126036.010000002,2022-06-02,58144.02000000037,883.0,10084609.02,2022-06-02,520476.3549999993,743.0,8957241.354999999,9.0,2022-06-02,9827271.360000001,15.0,9997596.360000001
2020-02-27,5254.4000000003725,320,14932294.4,2020-02-27,184652.60500000045,260,12312872.605,2020-02-27,7879294.515000003,20,8812234.515000004,1,2020-02-27,9439164.795,14,10092222.795,2022-06-03,9491.01000000164,979.0,11243516.010000002,2022-06-03,58144.02000000037,883.0,10190569.02,2022-06-03,520476.3549999993,743.0,9046401.354999999,9.0,2022-06-03,9827271.360000001,15.0,9999396.360000001
2020-02-28,5254.4000000003725,320,14076934.4,2020-02-28,184652.60500000045,260,11617892.605,2020-02-28,7879294.515000003,20,8758774.515000004,1,2020-02-28,9439164.795,14,10054800.795,2022-06-07,9491.01000000164,979.0,11155406.010000002,2022-06-07,58144.02000000037,883.0,10111099.02,2022-06-07,520476.3549999993,743.0,8979531.354999999,9.0,2022-06-07,9827271.360000001,15.0,9998046.360000001
2020-03-02,5254.4000000003725,320,14259974.4,2020-03-02,184652.60500000045,260,11766612.605,2020-03-02,6884582.335000004,42,8755514.335000005,2,2020-03-02,9393950.605,15,10062140.605,2022-06-08,9491.01000000164,979.0,11263096.010000002,2022-06-08,58144.02000000037,883.0,10208229.02,2022-06-08,520476.3549999993,743.0,9061261.354999999,9.0,2022-06-08,9827271.360000001,15.0,9999696.360000001
2020-03-03,5254.4000000003725,320,14830214.4,2020-03-03,184652.60500000045,260,12229932.605,2020-03-03,6884582.335000004,42,8830358.335000005,2,2020-03-03,9393950.605,15,10088870.605,2022-06-09,9491.01000000164,979.0,11179881.010000002,2022-06-09,58144.02000000037,883.0,10133174.02,2022-06-09,520476.3549999993,743.0,8998106.354999999,9.0,2022-06-09,9827271.360000001,15.0,9998421.360000001
2020-03-04,5254.4000000003725,320,14560134.4,2020-03-04,184652.60500000045,260,12010492.605,2020-03-04,6884582.335000004,42,8794910.335000005,2,2020-03-04,9393950.605,15,10076210.605,2022-06-10,9491.01000000164,979.0,11072191.010000002,2022-06-10,58144.02000000037,883.0,10036044.02,2022-06-10,520476.3549999993,743.0,8916376.354999999,9.0,2022-06-10,9827271.360000001,15.0,9996771.360000001
2020-03-05,5254.4000000003725,320,14739014.4,2020-03-05,184652.60500000045,260,12155832.605,2020-03-05,6884582.335000004,42,8818388.335000005,2,2020-03-05,9393950.605,15,10084595.605,2022-06-13,9491.01000000164,979.0,10666885.010000002,2022-06-13,58144.02000000037,883.0,9670482.02,2022-06-13,520476.3549999993,743.0,8608774.354999999,9.0,2022-06-13,9827271.360000001,15.0,9990561.360000001
2020-03-06,5254.4000000003725,320,14362054.4,2020-03-06,184652.60500000045,260,11849552.605,2020-03-06,6884582.335000004,42,8768912.335000005,2,2020-03-06,9393950.605,15,10066925.605,2022-06-14,9491.01000000164,979.0,10594439.010000002,2022-06-14,58144.02000000037,883.0,9605140.02,2022-06-14,520476.3549999993,743.0,8553792.354999999,9.0,2022-06-14,9827271.360000001,15.0,9989451.360000001
2020-03-09,5254.4000000003725,320,13638854.4,2020-03-09,184652.60500000045,260,11261952.605,2020-03-09,6884582.335000004,42,8673992.335000005,2,2020-03-09,9393950.605,15,10033025.605,2022-06-15,9491.01000000164,979.0,10506329.010000002,2022-06-15,58144.02000000037,883.0,9525670.02,2022-06-15,520476.3549999993,743.0,8486922.354999999,9.0,2022-06-15,9827271.360000001,15.0,9988101.360000001
2020-03-10,5254.4000000003725,320,13828294.4,2020-03-10,184652.60500000045,260,11415872.605,2020-03-10,6884582.335000004,42,8698856.335000005,2,2020-03-10,9393950.605,15,10041905.605,2022-06-16,9491.01000000164,979.0,10501434.010000002,2022-06-16,58144.02000000037,883.0,9521255.02,2022-06-16,520476.3549999993,743.0,8483207.354999999,9.0,2022-06-16,9827271.360000001,15.0,9988026.360000001
2020-03-11,5254.4000000003725,320,13656134.4,2020-03-11,184652.60500000045,260,11275992.605,2020-03-11,6884582.335000004,42,8676260.335000005,2,2020-03-11,9393950.605,15,10033835.605,2022-06-17,9491.01000000164,979.0,10301718.010000002,2022-06-17,58144.02000000037,883.0,9341123.02,2022-06-17,520476.3549999993,743.0,8331635.3549999995,9.0,2022-06-17,9827271.360000001,15.0,9984966.360000001
2020-03-12,5254.4000000003725,320,12979014.4,2020-03-12,184652.60500000045,260,10725832.605,2020-03-12,6884582.335000004,42,8587388.335000005,2,2020-03-12,9393950.605,15,10002095.605,2022-06-20,9491.01000000164,979.0,10331088.010000002,2022-06-20,58144.02000000037,883.0,9367613.02,2022-06-20,520476.3549999993,743.0,8353925.3549999995,9.0,2022-06-20,9827271.360000001,15.0,9985416.360000001
2020-03-13,5254.4000000003725,320,12591814.4,2020-03-13,184652.60500000045,260,10411232.605,2020-03-13,6884582.335000004,42,8536568.335000005,2,2020-03-13,9393950.605,15,9983945.605,2022-06-21,9491.01000000164,979.0,10423114.010000002,2022-06-21,58144.02000000037,883.0,9450615.02,2022-06-21,520476.3549999993,743.0,8423767.354999999,9.0,2022-06-21,9827271.360000001,15.0,9986826.360000001
2020-03-16,5254.4000000003725,320,12825734.4,2020-03-16,184652.60500000045,260,10601292.605,2020-03-16,6884582.335000004,42,8567270.335000005,2,2020-03-16,9393950.605,15,9994910.605,2022-06-22,9491.01000000164,979.0,10437799.010000002,2022-06-22,58144.02000000037,883.0,9463860.02,2022-06-22,520476.3549999993,743.0,8434912.354999999,9.0,2022-06-22,9827271.360000001,15.0,9987051.360000001
2020-03-17,5254.4000000003725,320,12805254.4,2020-03-17,184652.60500000045,260,10584652.605,2020-03-17,6884582.335000004,42,8564582.335000005,2,2020-03-17,9393950.605,15,9993950.605,2022-06-23,9491.01000000164,979.0,10569964.010000002,2022-06-23,58144.02000000037,883.0,9583065.02,2022-06-23,520476.3549999993,743.0,8535217.354999999,9.0,2022-06-23,9827271.360000001,15.0,9989076.360000001
2020-03-18,5254.4000000003725,320,12325574.4,2020-03-18,184652.60500000045,260,10194912.605,2020-03-18,6884582.335000004,42,8501624.335000005,2,2020-03-18,9393950.605,15,9971465.605,2022-06-24,9491.01000000164,979.0,10745205.010000002,2022-06-24,58144.02000000037,883.0,9741122.02,2022-06-24,520476.3549999993,743.0,8668214.354999999,9.0,2022-06-24,9827271.360000001,15.0,9991761.360000001
2020-03-19,5254.4000000003725,320,12647174.4,2020-03-19,184652.60500000045,260,10456212.605,2020-03-19,6884582.335000004,42,8543834.335000005,2,2020-03-19,9393950.605,15,9986540.605,2022-06-27,9491.01000000164,979.0,10887160.010000002,2022-06-27,58144.02000000037,883.0,9869157.02,2022-06-27,520476.3549999993,743.0,8775949.354999999,9.0,2022-06-27,9827271.360000001,15.0,9993936.360000001
2020-03-20,5254.4000000003725,320,12954054.4,2020-03-20,184652.60500000045,260,10705552.605,2020-03-20,6884582.335000004,42,8584112.335000005,2,2020-03-20,9393950.605,15,10000925.605,2022-06-28,9491.01000000164,979.0,10892055.010000002,2022-06-28,58144.02000000037,883.0,9873572.02,2022-06-28,520476.3549999993,743.0,8779664.354999999,9.0,2022-06-28,9827271.360000001,15.0,9994011.360000001
2020-03-23,5254.4000000003725,320,12125574.4,2020-03-23,184652.60500000045,260,10032412.605,2020-03-23,6884582.335000004,42,8475374.335000005,2,2020-03-23,9393950.605,15,9962090.605,2022-06-29,9491.01000000164,979.0,10764785.010000002,2022-06-29,58144.02000000037,883.0,9758782.02,2022-06-29,520476.3549999993,743.0,8683074.354999999,9.0,2022-06-29,9827271.360000001,15.0,9992061.360000001
2020-03-24,5254.4000000003725,320,12946374.4,2020-03-24,184652.60500000045,260,10699312.605,2020-03-24,6884582.335000004,42,8583104.335000005,2,2020-03-24,9393950.605,15,10000565.605,2022-06-30,9491.01000000164,979.0,10648284.010000002,2022-06-30,58144.02000000037,883.0,9653705.02,2022-06-30,520476.3549999993,743.0,8594657.354999999,9.0,2022-06-30,9827271.360000001,15.0,9990276.360000001
2020-03-25,5254.4000000003725,320,13013574.4,2020-03-25,184652.60500000045,260,10753912.605,2020-03-25,6884582.335000004,42,8591924.335000005,2,2020-03-25,9393950.605,15,10003715.605,2022-07-01,9491.01000000164,979.0,10569964.010000002,2022-07-01,58144.02000000037,883.0,9583065.02,2022-07-01,520476.3549999993,743.0,8535217.354999999,9.0,2022-07-01,9816322.555000002,16.0,9988914.555000002
2020-03-26,5254.4000000003725,320,12860294.4,2020-03-26,184652.60500000045,260,10629372.605,2020-03-26,6884582.335000004,42,8571806.335000005,2,2020-03-26,9393950.605,15,9996530.605,2022-07-04,9491.01000000164,979.0,10706045.010000002,2022-07-04,58144.02000000037,883.0,9705802.02,2022-07-04,520476.3549999993,743.0,8638494.354999999,9.0,2022-07-04,9816322.555000002,16.0,9991138.555000002
2020-03-27,5254.4000000003725,320,13256774.4,2020-03-27,184652.60500000045,260,10951512.605,2020-03-27,6884582.335000004,42,8623844.335000005,2,2020-03-27,9393950.605,15,10015115.605,2022-07-05,9491.01000000164,979.0,10833315.010000002,2022-07-05,58144.02000000037,883.0,9820592.02,2022-07-05,520476.3549999993,743.0,8735084.354999999,9.0,2022-07-05,9816322.555000002,16.0,9993218.555000002
2020-03-30,5254.4000000003725,320,13099974.4,2020-03-30,184652.60500000045,260,10824112.605,2020-03-30,6884582.335000004,42,8603264.335000005,2,2020-03-30,9393950.605,15,10007765.605,2022-07-06,9491.01000000164,979.0,10799050.010000002,2022-07-06,58144.02000000037,883.0,9789687.02,2022-07-06,520476.3549999993,743.0,8709079.354999999,9.0,2022-07-06,9816322.555000002,16.0,9992658.555000002
